SalesID,EmployeeID,CustomerID,ProductID,Quantity,Unit price,Discount,TotalPrice,SalesDate,TransactionNumber,Tempery key
8181,4,8181,96,8,1252.704,0.4,310020,8/19/2021,ON96Q4M8U6GH2LIAIMAM,8291
8182,7,8182,98,5,110.97,0.4,228534,8/19/2021,ZOD9AEM7BZRG9R601OR7,8292
8183,22,8183,208,3,22.608,0.6,252462,8/19/2021,Y0QSOKLI57XCLOYVXFQ0,8293
8184,3,8184,201,1,1.892,0.6,126898,8/19/2021,I6O0SUB9HXIFN1ONGMU0,8294
8185,13,8185,108,3,63.312,0.2,61733,8/19/2021,6RU3O37549172FT1RVQ9,8295
8186,3,8186,449,1,7.824,0.2,79100,8/19/2021,DNH8KLUMPR3RFHHG6QFX,8296
8187,4,8187,330,4,170.072,0.3,84866,8/19/2021,OH57Q3F6UQZ54BMXPC1G,8297
8188,18,8188,245,9,62.82,0,220863,8/19/2021,Q1S7WUXEQDA67P6B0UIF,8298
8189,2,8189,250,3,19.44,0,77862,8/19/2021,U04LB6UJHEEGCXFD0T8H,8299
8190,2,8190,53,1,7.38,0,240071,8/19/2021,4DOZXLGLPHJ15W1NMLN3,8300
8191,4,8191,351,6,38.88,0,145240,8/19/2021,9ZWPVRQX019XMPMGMEKD,8301
8192,17,8192,309,4,187.76,0,293129,8/19/2021,MTOJOT8OCCQO92FJCNT0,8302
8193,14,8193,98,7,6.048,0.7,127412,8/19/2021,C1HO0EAOZD3DG2MLJUC5,8303
8194,2,8194,217,3,98.352,0.2,310078,8/19/2021,DZNAT0SYTSHVZP65NCZN,8304
8195,20,8195,407,2,335.744,0.2,290340,8/19/2021,1B52QSUEO6X7JAVOQUEU,8305
8196,15,8196,51,2,8.96,0,91552,8/20/2021,48GFPKL17CGAUBNH727Y,8306
8197,10,8197,25,4,89.568,0.2,413410,8/20/2021,4MJOGEBGXHKTLX2PN088,8307
8198,17,8198,446,5,71.96,0.2,65270,8/20/2021,AVVG8DLRK1YQ7NS2RQF4,8308
8199,18,8199,78,3,15.552,0.2,336171,8/20/2021,EOCXKYHTWR2XQ6YLGGLM,8309
8200,13,8200,280,5,10.43,0.8,274563,8/20/2021,YQ95SBSTYIR6BV6IIOF4,8310
8201,14,8201,307,1,72.784,0.2,183971,8/20/2021,X8BRFAS2XS6IGAFDCBUY,8311
8202,17,8202,298,5,67.15,0,119105,8/20/2021,EIM0D4IQFGSPOAZD3YUK,8312
8203,13,8203,133,2,549.98,0,77293,8/20/2021,7WD2ILCSCAOWW9QBN3BO,8313
8204,17,8204,270,3,11.82,0,114627,8/20/2021,AF0Q9F27X3BHR6L9YUJ6,8314
8205,16,8205,115,4,4643.8,0,79107,8/20/2021,363SR192FVJVZXHCB969,8315
8206,21,8206,443,2,577.764,0.1,85100,8/20/2021,E7CF5242P8RIP69WXIDT,8316
8207,14,8207,361,1,191.5155,0.45,103150,8/20/2021,H8SMR94WMLDWDOZRDLY5,8317
8208,4,8208,311,1,2.624,0.2,100484,8/20/2021,QMRC9Q8FERSGGXYKTET0,8318
8209,2,8209,320,6,1369.764,0.7,192087,8/20/2021,8ULFWQ07K754TNZDQX7Y,8319
8210,16,8210,287,4,294.368,0.2,73176,8/20/2021,UUDSB6DJJWA4PVSS7FR9,8320
8211,12,8211,322,2,81.568,0.2,212260,8/20/2021,YO9JB4LNJKBX6DZ8MLKM,8321
8212,1,8212,369,5,44.46,0.6,65006,8/20/2021,1AU04R7KIHGOBV53902R,8322
8213,2,8213,57,3,314.088,0.2,68817,8/20/2021,0CZ6JHSKKU7MAXDEJ6CE,8323
8214,8,8214,134,4,6.336,0.7,147122,8/20/2021,03U9UIT4DKHVR0YVTLAE,8324
8215,14,8215,156,1,10.48,0.2,211233,8/20/2021,79PRJXFJPL1022GL8TK1,8325
8216,18,8216,124,1,2.469,0.7,116488,8/20/2021,NRRIW0PRWWBEJRCJ9H0C,8326
8217,21,8217,302,2,3.264,0.7,119783,8/20/2021,SOQLJA32YBKOANI2552X,8327
8218,22,8218,1,3,4.344,0.2,225402,8/20/2021,QKU9PW0W3HURILNT4Z29,8328
8219,14,8219,27,3,31.776,0.6,359946,8/20/2021,YFH1WFY3EXE8SHG27UBU,8329
8220,11,8220,300,2,4.928,0.2,74668,8/20/2021,WE8VVMW5M9KFYS4C7SG1,8330
8221,4,8221,87,3,1.788,0.8,151293,8/20/2021,OKFJQ36QW4RET11851T2,8331
8222,12,8222,45,4,15.072,0.2,202207,8/20/2021,SNUSTOCP02VSU7UTC4IP,8332
8223,12,8223,275,2,12.624,0.2,145353,8/20/2021,P4S04Q242QNZVWWKQWEU,8333
8224,3,8224,263,6,185.88,0,225429,8/20/2021,W1WLZT7FSXACI2I1ROY9,8334
8225,18,8225,46,2,12.96,0,53774,8/20/2021,XC8TYBX8L73VET3WF5XV,8335
8226,14,8226,165,10,189.7,0,198909,8/20/2021,9SCMDUDJZ7GKFZPOS1I9,8336
8227,5,8227,131,1,40.99,0,61435,8/20/2021,7P7H49F5CJ0EVNJV7LGK,8337
8228,14,8228,374,2,82.64,0,98555,8/20/2021,MZMAYUD8N3ELI23448LX,8338
8229,22,8229,254,2,31.02,0,168724,8/20/2021,MOG6KB5SKG1PHKQK76F2,8339
8230,14,8230,152,3,89.97,0,265594,8/20/2021,PGMTCLGR2CVMAZB63EI8,8340
8231,2,8231,26,3,35.97,0,190847,8/20/2021,5APQT23CQ6SIEKJ7STWY,8341
8232,9,8232,80,7,1266.86,0,105994,8/20/2021,T99109EKFVLLUDTGBEIA,8342
8233,11,8233,451,5,169.45,0,167940,8/20/2021,DL3B22924I740B0FPSTP,8343
8234,5,8234,397,2,40.68,0,274318,8/20/2021,BDEHT1S0MLPL939WEIVI,8344
8235,22,8235,31,2,3.328,0.2,102371,8/20/2021,N2THWVB9ZUMJ8YYSFQ5X,8345
8236,21,8236,134,4,933.262,0.45,109356,8/20/2021,UTP2UCE9BFBM7OALZX5G,8346
8237,9,8237,439,5,2803.92,0.2,269224,8/20/2021,NR2114B4ZSPKLS83E1JX,8347
8238,13,8238,182,2,4.768,0.2,81948,8/20/2021,NEAX1AN7FS0HY62M0T83,8348
8239,2,8239,160,1,6.672,0.2,141723,8/20/2021,CML1MV1HKWMJR0CS40TN,8349
8240,14,8240,273,2,4.448,0.2,51219,8/20/2021,J0P3ML6HE7BTUARPVEFM,8350
8241,18,8241,347,4,43.936,0.2,65029,8/20/2021,6OBPWPL29LE17O3C6EFH,8351
8242,17,8242,354,2,23.744,0.2,56898,8/20/2021,JEWELH4TXF6QOO727BH4,8352
8243,18,8243,81,3,357,0,132104,8/20/2021,C57AI0V9Y3XCVX6W0KDL,8353
8244,6,8244,228,8,806.336,0.2,50371,8/20/2021,5UCDA1YNV09OI92S2I4M,8354
8245,12,8245,279,3,85.44,0,132977,8/20/2021,THW0IP3IAQUUY6BVX8YX,8355
8246,19,8246,413,3,344.91,0,122571,8/20/2021,22NOCN33Y28Y0BCGCRBU,8356
8247,5,8247,271,5,70.97,0.8,92247,8/20/2021,LAFTK2QX4A5PNQF8B61Z,8357
8248,12,8248,139,2,36.784,0.2,45251,8/20/2021,CNLVXUZELGM3GHS8URLD,8358
8249,2,8249,46,2,743.988,0.4,46801,8/20/2021,TS29DLX80L9UR8MTYM7R,8359
8250,2,8250,114,2,11.212,0.8,229469,8/20/2021,JTIL79MZHEGM8JVILK92,8360
8251,1,8251,429,2,4.712,0.6,111842,8/20/2021,J6T7IOQAD2XOCYY5CH0F,8361
8252,23,8252,181,5,180.98,0.8,318539,8/20/2021,K930LAXYWDYRY1OJ16KF,8362
8253,4,8253,316,2,60.416,0.2,110974,8/20/2021,I2FXAAZDCOBVNYXP6WET,8363
8254,19,8254,147,1,299.99,0,101929,8/20/2021,GPZWEXAMABG0H27O3BZX,8364
8255,13,8255,217,4,192.16,0,168327,8/20/2021,KPMWB2RUUA5MS2DF0WCO,8365
8256,8,8256,156,8,242.624,0.2,160364,8/20/2021,1DUU6WP13LFVQWZD02VJ,8366
8257,15,8257,115,3,46.74,0,34551,8/20/2021,F1BEOZU82FM9TIBR1451,8367
8258,23,8258,358,5,174.95,0,55682,8/20/2021,16SMXDOLYXPIYOCLNNUG,8368
8259,6,8259,243,6,100.704,0.2,74269,8/20/2021,1L54TWZ8LN950PIX33RO,8369
8260,14,8260,43,9,368.91,0,130122,8/21/2021,2VRM1X0YST2EMZKMI4HP,8370
8261,3,8261,99,1,8.02,0,95158,8/21/2021,DAGDYYTNKK2ROZQDHRYY,8371
8262,14,8262,286,4,171.04,0,276981,8/21/2021,SU6QDQYBKYAZ4OLB92Z7,8372
8263,17,8263,401,3,19.44,0,179447,8/21/2021,890NXZU80DJQ3LG9MK7U,8373
8264,11,8264,147,4,13.092,0.7,141119,8/21/2021,ZMSRJB428OYRXJK63FQ4,8374
8265,14,8265,406,3,122.94,0,69035,8/21/2021,KLQ91341MIRC08N8VDOP,8375
8266,20,8266,59,7,35.448,0.2,138097,8/21/2021,ROKY51V3J4HQ9F01II70,8376
8267,15,8267,271,2,19.98,0,131052,8/21/2021,M67FXBXX812EVSX5BW19,8377
8268,15,8268,115,1,69.375,0.5,195003,8/21/2021,2DALRSM6DVGP65HDI7QX,8378
8269,19,8269,151,4,31.68,0.2,151907,8/21/2021,B2ECDN3V6M6Q1JTWU6IB,8379
8270,20,8270,264,4,2003.168,0.2,57488,8/21/2021,V6LPPNFSSOBBSRAV8D5I,8380
8271,15,8271,24,2,9.344,0.2,74064,8/21/2021,69AY4LNHO08MEFWSNO0N,8381
8272,1,8272,95,8,2563.056,0.1,220041,8/21/2021,DXUE9RJ0LTCSFOXBQK1R,8382
8273,11,8273,333,4,387.136,0.2,188790,8/21/2021,4O2PDCE3LP5U8SBFJVT4,8383
8274,10,8274,205,1,3.424,0.2,162217,8/21/2021,27VTZRYHW3YWS99RPVF5,8384
8275,16,8275,68,7,1085.42,0,139000,8/21/2021,Z37X7VLV6P7NU1G7VEKF,8385
8276,7,8276,253,9,43.056,0.2,195540,8/21/2021,PM6YGJ2NUZEZI34OVSVC,8386
8277,13,8277,418,3,3.762,0.7,115350,8/21/2021,1IJ96TNMW1ITFEOXLL9F,8387
8278,3,8278,23,2,34.86,0.7,131032,8/21/2021,TU5NDB8LA8094A7AD54P,8388
8279,22,8279,335,3,432.456,0.2,89824,8/21/2021,6BZE32JWRCMBUHSOO8H2,8389
8280,18,8280,187,3,675.06,0,83453,8/21/2021,VHW5UIEF7ZRPXFHI670Y,8390
8281,5,8281,267,3,65.232,0.2,61370,8/21/2021,G3IDB7H9QK9M7BT289J4,8391
8282,8,8282,430,3,207,0.2,157952,8/21/2021,KDUMW2A5I1G46EEERIBX,8392
8283,6,8283,38,2,600.53,0.3,85887,8/21/2021,7JSH0WFOGQ77B2YCI6YN,8393
8284,7,8284,67,2,59.904,0.2,83448,8/21/2021,K3YAYIOQZ46Q19VQLP78,8394
8285,7,8285,254,8,637.44,0.2,80216,8/21/2021,G79LWTRB976JENFT62DQ,8395
8286,2,8286,305,3,51.756,0.6,106690,8/21/2021,HL0GAS3MXHQEX3VPP1OX,8396
8287,16,8287,255,6,31.104,0.2,66600,8/21/2021,QW07MMFWEMTHUZL85M0N,8397
8288,1,8288,377,5,47.96,0.2,105037,8/21/2021,CQF4HJK4H1PTIRP09N6O,8398
8289,11,8289,12,7,158.928,0.2,101573,8/21/2021,IUWW249GJEN9PE5K243U,8399
8290,6,8290,125,6,211.248,0.2,88760,8/21/2021,WK4OB8W8VYUZZTVI8FEA,8400
8291,11,8291,323,2,5.552,0.2,100302,8/21/2021,XM1JSCKF6J2TXL9S7QWD,8401
8292,3,8292,92,1,2.952,0.2,158115,8/21/2021,OGTAQK92UPOJ4ZY34IVB,8402
8293,13,8293,167,3,10.332,0.7,159482,8/21/2021,CTE9SMBO3801FY015OBN,8403
8294,21,8294,296,4,18.368,0.2,48446,8/21/2021,XGIWZB563EHN1IS8N2WJ,8404
8295,13,8295,314,2,299.9,0,181445,8/21/2021,6SX0ZLEN9FPC9WKNPQEM,8405
8296,6,8296,191,9,26.55,0,77728,8/21/2021,S1LEEUS486PR9QNKWZPQ,8406
8297,18,8297,165,2,111.98,0,129303,8/21/2021,09ZLZ5X2TQOV5Y2T4M8K,8407
8298,14,8298,336,2,4.928,0.2,94015,8/21/2021,3LU1YFOIHYI1ZPFTRUT0,8408
8299,9,8299,193,3,11.784,0.2,252044,8/21/2021,JCPR54D1FTR9178BT7W8,8409
8300,23,8300,253,3,7.98,0,155782,8/21/2021,SFF2149YXYNAOK949SAB,8410
8301,15,8301,306,2,180.96,0,34655,8/21/2021,25RRYH7HXMXR4QW9O403,8411
8302,13,8302,39,5,1649.95,0,67727,8/21/2021,IV4ZCNZ6JELX9QAOB3M2,8412
8303,19,8303,428,3,362.352,0.2,77738,8/21/2021,E8BTU0LLD0E0MIKEFSUM,8413
8304,15,8304,298,2,73.584,0.2,82405,8/21/2021,YQBPW511IHSV5L3EPPSR,8414
8305,19,8305,281,4,486.368,0.2,100078,8/22/2021,8NV7Q1P8CSZLYFHZ4YUK,8415
8306,2,8306,56,5,32.4,0,103833,8/22/2021,UJM5HXHZQ31U2Q3GH64B,8416
8307,7,8307,320,7,41.86,0,66884,8/22/2021,6PS965LELRX7PD492838,8417
8308,14,8308,413,2,77.56,0,111217,8/22/2021,MPYRWPEJMRQ8ROTTVASV,8418
8309,14,8309,2,9,37.17,0,50482,8/22/2021,5B4MCCY7EX13JKZUIAG6,8419
8310,11,8310,429,3,137.352,0.2,146203,8/22/2021,Y07YYPAF7YBCOGET4KCF,8420
8311,15,8311,21,3,376.509,0.3,110608,8/22/2021,7ZPQV3L0EP4RIQ6ITQLG,8421
8312,6,8312,313,4,62.72,0,51192,8/22/2021,UY0NYA2WF6PRKZUZEC08,8422
8313,18,8313,412,7,2939.93,0,84529,8/22/2021,YA7X6F5EUN17CD0P3WTI,8423
8314,11,8314,9,3,512.358,0.3,290023,8/22/2021,YJFZYRBIEEK7GVOSPSUX,8424
8315,15,8315,229,2,3.488,0.2,47823,8/22/2021,KJNJ7MUABG7PV0RSY8OT,8425
8316,20,8316,432,7,22.288,0.2,108786,8/22/2021,G8GZWICWD4YLLDZRFQ4H,8426
8317,9,8317,207,3,16.032,0.2,156704,8/22/2021,YB94AMR0IHJBODA3HCNF,8427
8318,9,8318,281,1,1.752,0.2,57595,8/22/2021,LKTHZ8OKVF1ZU4M4DA85,8428
8319,23,8319,209,8,20.992,0.2,49743,8/22/2021,82LSXRZ31ZG2HCRFNAD2,8429
8320,10,8320,335,1,11.21,0,114206,8/22/2021,M2IBT9OZ41EAVCH7P2HP,8430
8321,21,8321,428,2,45.04,0.2,67829,8/22/2021,XX1SM0A8Y8WDYSMYDHHT,8431
8322,16,8322,123,2,15.624,0.8,154531,8/22/2021,UV88WZJW1LDQ4JYW3ZKF,8432
8323,4,8323,161,2,8.74,0,62110,8/22/2021,MBAHKHUJTNYRABGQOOB4,8433
8324,3,8324,144,5,44.75,0,94205,8/22/2021,JU316JI5L1DWA7JYQBIP,8434
8325,16,8325,369,5,61.68,0.2,113121,8/22/2021,8LLVZ4WSXCTERBWN2BC0,8435
8326,22,8326,303,3,158.376,0.2,55320,8/22/2021,6Q4L043RAXLEZZBU3U3L,8436
8327,8,8327,75,4,2.864,0.8,68568,8/22/2021,NF8ZSBKTZH8FNORPOICJ,8437
8328,11,8328,178,7,94.192,0.8,125524,8/22/2021,XUZ3MXGDTV4RDUJ6WPGZ,8438
8329,2,8329,245,3,143.7,0,62215,8/22/2021,DLCUPD3QLGMARPK8W5E3,8439
8330,1,8330,229,1,6.48,0,103307,8/22/2021,6L4O9T8JRTWKJK8M9WJD,8440
8331,11,8331,444,4,7.88,0,106444,8/22/2021,TNQP75BLN8UQSY6M6NP8,8441
8332,15,8332,329,1,11.21,0,226157,8/22/2021,R9UPAC8E2GZIGDRRREZN,8442
8333,14,8333,409,5,354.9,0,56606,8/22/2021,DB74G8TLZSUMM2EV0XS2,8443
8334,5,8334,379,3,17.94,0,77840,8/22/2021,2O4WTBDWQG6L5SICX4OF,8444
8335,9,8335,96,4,51.8,0,130096,8/22/2021,ACHXQBFMLLEEQWPL1D30,8445
8336,12,8336,285,9,299.52,0,103033,8/22/2021,TD9NCZXPG4N2BDG22AA0,8446
8337,14,8337,145,2,7.7,0,143959,8/22/2021,141KBMHET1JWQHZ79DBH,8447
8338,13,8338,164,4,23.92,0,128089,8/22/2021,75UIIVLXU688EU4EA37R,8448
8339,3,8339,321,5,498,0,121522,8/22/2021,LKYH5F9N20JG9MTVDZT4,8449
8340,7,8340,116,6,436.704,0.2,124213,8/22/2021,C5RS7M98VRD0RLKV0CGB,8450
8341,14,8341,147,5,32.4,0,99052,8/22/2021,R5OR48BJW3EMU9E7OXS0,8451
8342,1,8342,92,3,61.44,0,77181,8/23/2021,795GH18ZCMCSRK0212EY,8452
8343,1,8343,1,7,73.36,0,74158,8/23/2021,YOYDXB5OCFNAVJWIBM72,8453
8344,14,8344,231,5,59.2,0.2,152669,8/23/2021,07OHV04JQF7V5E6WJUMR,8454
8345,17,8345,319,3,32.952,0.2,192335,8/23/2021,PK985BBB82H08KADC7OA,8455
8346,6,8346,327,3,218.376,0.2,134248,8/23/2021,WE66JUEBIQ3BRBMF9PPS,8456
8347,15,8347,416,5,31.4,0,75078,8/23/2021,HDPVXUWJ7MXHYS631MGX,8457
8348,15,8348,446,1,9.48,0,177175,8/23/2021,PBEPH9NX2HZHCF1GBM0H,8458
8349,15,8349,269,10,209.5,0,112701,8/23/2021,45Y0MC4MQZFF8E88VPQ7,8459
8350,23,8350,213,5,24.3,0,126885,8/23/2021,VDPL4NZ557F766Y6T65B,8460
8351,16,8351,198,1,6.48,0,281802,8/23/2021,H4TFZDT2BPU1Z9R8EHP5,8461
8352,6,8352,121,2,32.448,0.2,199420,8/23/2021,LR0717921JKWWD9W5496,8462
8353,4,8353,365,4,26.388,0.7,129958,8/23/2021,UHK67W6YEOG58WCS7Y5J,8463
8354,21,8354,110,5,373.47,0.4,172809,8/23/2021,MU4QOHW3X63M2KA9040O,8464
8355,15,8355,380,5,64.2,0.7,118035,8/23/2021,5C06T52C64UGWMC6FFEM,8465
8356,3,8356,252,2,8,0.2,112089,8/23/2021,B6BCC6Z61PAEHHH3JUCU,8466
8357,5,8357,288,3,186.54,0,116583,8/23/2021,R1965YY3LOL1DT6OUGY2,8467
8358,9,8358,412,7,87.08,0,207537,8/23/2021,5EK1E4U3VK2SHK426781,8468
8359,17,8359,84,2,105.584,0.2,128995,8/23/2021,P4J9W81MO9Q03PDVOAGJ,8469
8360,8,8360,421,6,217.44,0,96564,8/23/2021,NSB20ZHQK219V5019F19,8470
8361,1,8361,422,2,31.744,0.2,259589,8/23/2021,K02ER6XAU94QKECBOHWR,8471
8362,11,8362,52,2,5.432,0.8,109498,8/23/2021,QTXIARNQLY4IIOMR3BSY,8472
8363,11,8363,303,5,913.43,0.3,116512,8/23/2021,UPVHXBK1Z836M5KCR5NB,8473
8364,11,8364,375,3,372.144,0.2,177484,8/23/2021,LP1BWJ1EC54NEG3QQTXF,8474
8365,2,8365,45,2,751.984,0.2,104212,8/23/2021,FA2KN8GAPR78DSV3F7U3,8475
8366,4,8366,14,4,604.768,0.2,154696,8/23/2021,8SWYJF0BBKIN56FZQ9AL,8476
8367,19,8367,313,4,27.36,0,86761,8/23/2021,MDXE0O8NAL2BE6I5M3TG,8477
8368,9,8368,32,2,20.56,0,77005,8/23/2021,E7PL7LF4OYKI0LEYKJRR,8478
8369,2,8369,365,5,83.92,0.2,64993,8/23/2021,JT2EVD8QRQOZ5ECXJCET,8479
8370,11,8370,51,3,902.712,0.2,85130,8/23/2021,2LEFUUXYKCGA73TFEJ7V,8480
8371,11,8371,428,2,120.666,0.15,119786,8/23/2021,ATDP4ZWCO47ONH8OY0IA,8481
8372,6,8372,111,1,4.984,0.8,79542,8/23/2021,V79LJLLRFJOKO3F506OD,8482
8373,10,8373,356,3,82.26,0,90643,8/23/2021,JB0QGPGM8ANA5C6Y3DPX,8483
8374,8,8374,252,1,29.74,0,66947,8/23/2021,681AJQ97XTZG5S1HDY05,8484
8375,17,8375,413,6,87.36,0,124451,8/23/2021,JRGND0AP8ASTLJ1G2ZY2,8485
8376,15,8376,288,6,56.16,0.2,119655,8/23/2021,RP76MIUQH4WYDNHLM5QY,8486
8377,13,8377,329,1,64.384,0.2,150171,8/23/2021,PI6NK901BY223R18HRHF,8487
8378,4,8378,197,1,64.784,0.2,106160,8/23/2021,65UW9VFD5D8JIYCBTCCG,8488
8379,8,8379,182,3,15.552,0.2,52273,8/23/2021,6N0YAFC9VDBCMLNVEALY,8489
8380,21,8380,428,7,223.888,0.2,108353,8/23/2021,90A6O8Y10MUHC4TYMDOJ,8490
8381,23,8381,373,3,10.896,0.2,69789,8/23/2021,UBL1XPD4I1KNOWNQRL6D,8491
8382,2,8382,54,2,84.784,0.2,103639,8/23/2021,URGU9HUXRXXF1FOO5QJL,8492
8383,17,8383,394,4,241.5,0.3,202588,8/23/2021,HL9UO767VRH580K57O7I,8493
8384,8,8384,317,3,59.97,0,79779,8/23/2021,R3N7NHY1MVMRAC56ZLAO,8494
8385,18,8385,311,2,13.36,0,88175,8/23/2021,9WVEXNEY73XUGVX8YT2T,8495
8386,7,8386,132,3,11.808,0.2,122157,8/23/2021,OTAPJMNKDJKGJMAJVVRQ,8496
8387,17,8387,369,1,16.24,0,95676,8/23/2021,OCW1V16Z6HQZ7WF0TDLY,8497
8388,13,8388,350,5,77.55,0,77209,8/23/2021,VHK3P1FWNV64H33JP4DY,8498
8389,18,8389,276,2,76.12,0,138353,8/23/2021,ZCGAZR7IGCCI0QRT81LT,8499
8390,21,8390,114,6,17.184,0.2,107896,8/23/2021,K83KP14YNVUICW53TPA7,8500
8391,4,8391,390,2,11.76,0,79191,8/23/2021,7JTMHCBQH3S4LE3DPAP2,8501
8392,19,8392,309,2,27.46,0,47724,8/23/2021,SGIZNTMPEBAMDCP9Y8PT,8502
8393,21,8393,166,3,137.94,0,15137,8/23/2021,6S2DRH1P3FL4SE2BMTIO,8503
8394,10,8394,412,5,111.15,0,26050,8/23/2021,2SHH81D4R109CLOFMWCK,8504
8395,19,8395,452,3,901.95,0,61559,8/23/2021,AVPHKYNXCF6473ZKVJFO,8505
8396,20,8396,134,3,366.009,0.3,94737,8/23/2021,CELUGSDW0W630RWR0N3Q,8506
8397,11,8397,269,7,310.688,0.2,94435,8/23/2021,ELT54IOVQDWWFYH4M359,8507
8398,2,8398,203,5,7.68,0.8,46414,8/23/2021,CIZ07C3SVVCXDXSRPBAO,8508
8399,4,8399,161,2,155.372,0.3,92161,8/23/2021,UHKZ20PDXSUL02ZPTNIO,8509
8400,7,8400,124,1,10.744,0.2,166313,8/23/2021,IBEH6VPXJE43YF1Q7ISO,8510
8401,15,8401,133,5,232.4,0.2,45512,8/23/2021,FR3V5Z35B9NWXC66IV50,8511
8402,14,8402,308,3,164.646,0.1,75002,8/23/2021,74H602VKPMNOU1DDD3C6,8512
8403,9,8403,121,2,22.68,0,47824,8/23/2021,VI3B115W7XIFLHZKAYS8,8513
8404,7,8404,361,4,105.52,0,103804,8/23/2021,TSC96V4521S3SUNTK08G,8514
8405,13,8405,394,4,83.92,0,123184,8/23/2021,OWR02O9N03RTP2PQ2U51,8515
8406,13,8406,448,5,141.9,0,91352,8/24/2021,5VQBTNCRPXJRP4VL946U,8516
8407,9,8407,81,2,39.98,0,135089,8/24/2021,1Y0A2RX3H63F7J01O81X,8517
8408,12,8408,352,7,28.91,0,181424,8/24/2021,A572ZYT5TQY683XP1RVE,8518
8409,12,8409,153,5,174.95,0,67207,8/24/2021,8RGBIKVJKV5XMRTS72T4,8519
8410,14,8410,450,4,110.528,0.2,74155,8/24/2021,OF49YG3BNH6I72DRQHDY,8520
8411,18,8411,418,4,630.024,0.4,57418,8/24/2021,XEZEFOF1HLF5CEKA0D3Z,8521
8412,12,8412,361,7,27.86,0,218663,8/24/2021,TT48HI1EOX86CCGUU6OO,8522
8413,7,8413,395,4,933.408,0.3,246898,8/24/2021,B2M4D5R1260SU3LV6X5D,8523
8414,22,8414,190,10,51.84,0.2,145321,8/24/2021,TN6ZZ23G56FAIIQH34D9,8524
8415,6,8415,190,3,165.6,0.2,102429,8/24/2021,MR8EI8VYO8IB8IFF5D2O,8525
8416,13,8416,375,3,106.32,0,85694,8/24/2021,WZKHBKUD3TR3A7VYKHT7,8526
8417,10,8417,16,5,147.92,0.2,192304,8/24/2021,LFQ7YBJGLW8H3F1NH1LK,8527
8418,1,8418,16,3,104.28,0,130902,8/24/2021,52GIII3BM956WVI6SBOQ,8528
8419,18,8419,373,1,286.85,0,103131,8/24/2021,CU24O9QZF52GAFDAPFSG,8529
8420,20,8420,372,4,66.96,0,106781,8/24/2021,YM2A6KJHPPWTOT7DDT8C,8530
8421,11,8421,126,2,199.98,0,137438,8/24/2021,733PLF4W2WVAGD8ZTIO7,8531
8422,21,8422,422,3,45,0,291515,8/24/2021,PF6NMM6WBLK4TRIZLL5E,8532
8423,9,8423,109,5,17.9,0,90589,8/24/2021,MT0J7GYDKBK5THNW2ZSY,8533
8424,7,8424,424,2,40.48,0,99773,8/24/2021,RAB6NLP08XJSX3M54E67,8534
8425,13,8425,131,5,2154.9,0,113396,8/24/2021,R90YZAU2JLCGLVIPDKU9,8535
8426,1,8426,257,8,18.432,0.7,134721,8/24/2021,BE0CWE1RXKMQH00B7NBU,8536
8427,4,8427,421,2,10.944,0.2,203432,8/24/2021,PB6BC73FRTCY4FUZM3WT,8537
8428,8,8428,445,2,4.36,0,306828,8/24/2021,L1QQ3VHE5XJEGM3T0K6X,8538
8429,20,8429,30,6,62.352,0.2,101962,8/24/2021,6Q9SCL6CLKE1M3AGL8CL,8539
8430,5,8430,368,5,303.92,0.2,93494,8/24/2021,LWTKOSR5LJQVZEAGYR9B,8540
8431,18,8431,145,2,129.3,0,116549,8/24/2021,Z0O6NOZ0NH29Z1JO7U9X,8541
8432,15,8432,194,10,274.2,0,133594,8/24/2021,67WJPTGZQ3HXVKCF66UT,8542
8433,10,8433,168,4,6.048,0.2,97318,8/24/2021,RUR2AJ9R0TIHDTTSNYUJ,8543
8434,12,8434,350,2,6.848,0.2,96567,8/24/2021,Q9YGIQINJ8ZABTF6P632,8544
8435,1,8435,434,5,9.96,0.6,53518,8/24/2021,Y53DXEGN6JKCT74MWMPP,8545
8436,21,8436,272,2,8.552,0.8,75817,8/24/2021,IEFT4LXYQ864OR4U2KC2,8546
8437,5,8437,382,11,45.584,0.2,124504,8/24/2021,YNTRRAD7JRJJBXE0PD5B,8547
8438,2,8438,294,2,25.488,0.2,73668,8/24/2021,ZI0PBB1MO6TW9HNKGC5M,8548
8439,23,8439,219,4,136.96,0.2,198905,8/24/2021,A9T3A8A058TBMZ5S1GZB,8549
8440,19,8440,356,2,49.616,0.2,124600,8/24/2021,ULPN1FRG810O8O96M03Q,8550
8441,18,8441,385,3,10.584,0.2,96031,8/24/2021,IX0LNIIRFV6AZGO4F8SJ,8551
8442,17,8442,106,4,84.416,0.2,74478,8/24/2021,W7SMEAVMEFWLYBNO2EW8,8552
8443,3,8443,82,2,431.94,0.4,132890,8/24/2021,T5TD87L27RA61LQ7Y87M,8553
8444,5,8444,100,1,2.043,0.7,98858,8/24/2021,0FAP040GDUVBV21Z952A,8554
8445,15,8445,398,3,68.238,0.4,68003,8/24/2021,TXEV6IP8O34BLSROB4E2,8555
8446,22,8446,27,4,240.744,0.3,216925,8/24/2021,9P6OC9BGMXZPYDQ7JQ78,8556
8447,13,8447,424,4,35,0,170498,8/24/2021,255MME0HSD7URUOMEE8D,8557
